query	no	title	link	description	total_text
전주여행	259	 전주  2박3일  여행  스케줄 질문	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=299937467&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 https blog naver com sjh920519 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 할땐 	 전주  2박3일  여행  스케줄 질문  https blog naver com sjh920519 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 할땐 
전주여행	260	 전주여행 !!	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=114812183&qb=7KCE7KO87Jes7ZaJ&enc=utf8	안녕하세요 14 15 전주 에 여행 을 가려고 합니다 전주 에 터미널에 1시쯤 도착해서 한옥마을이랑 동울원 덕진공원을 돌아본후 숙박시설에서 자고 일어나서 전주 역으로 가려고 합니다 어떤 경로가 좋을까요 제 생각에는 터미널 한옥마을 	 전주여행 !! 안녕하세요 14 15 전주 에 여행 을 가려고 합니다 전주 에 터미널에 1시쯤 도착해서 한옥마을이랑 동울원 덕진공원을 돌아본후 숙박시설에서 자고 일어나서 전주 역으로 가려고 합니다 어떤 경로가 좋을까요 제 생각에는 터미널 한옥마을 
전주여행	261	군산 ,  전주  먹거리  여행 	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=287911995&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 벽화마을 이있어용 숙박같은경우는 인원수와 오시는날짜 네임카드 블로그 질문게시판에 남겨주세요 감사합니다 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 정보는 네임카드 타고오세요 	군산 ,  전주  먹거리  여행   벽화마을 이있어용 숙박같은경우는 인원수와 오시는날짜 네임카드 블로그 질문게시판에 남겨주세요 감사합니다 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 정보는 네임카드 타고오세요 
전주여행	262	 전주여행  코스부탁드려요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=371533642&qb=7KCE7KO87Jes7ZaJ&enc=utf8	당일치기로 여행 계획중입니다 전주 한옥마을 거기서 한복입고 사진찍고 둘러보고 할생각입니다 도보로 이동생각중이구요 근처에 한정식같은 맛집 추천부탁드립니다 한복입고 돌아다니면서 구경하기 좋은곳 추천부탁드립니다 	 전주여행  코스부탁드려요 당일치기로 여행 계획중입니다 전주 한옥마을 거기서 한복입고 사진찍고 둘러보고 할생각입니다 도보로 이동생각중이구요 근처에 한정식같은 맛집 추천부탁드립니다 한복입고 돌아다니면서 구경하기 좋은곳 추천부탁드립니다 
전주여행	263	 전주  1박2일  여행  질문이요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=207420071&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 금요일 밤에 출발하게 되면 토요일부터 전주 여행 을 하게되겠죠 토요일 오전부터 일요일 오전까지 놀고 오후에는 집으로 가야하기에 그 시간동안 어디어디 가면 좋을지 코스좀 정해주셨으면 합니다 되도록이면 간략하게 	 전주  1박2일  여행  질문이요  금요일 밤에 출발하게 되면 토요일부터 전주 여행 을 하게되겠죠 토요일 오전부터 일요일 오전까지 놀고 오후에는 집으로 가야하기에 그 시간동안 어디어디 가면 좋을지 코스좀 정해주셨으면 합니다 되도록이면 간략하게 
전주여행	264	친구와 둘이  전주 여행 을 가려합니다.	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=267474535&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 그리고 막걸리먹으러가셔도 한끼충분 안주엄청나온답니다 한끼굶고가세요진심 이상 전주 사람이본 전주 입니다 도움되셨길 처음써보는 답변이라 쓰는 요령이부족했지만 좋은 여행 되시길 바랍니다 	친구와 둘이  전주 여행 을 가려합니다.  그리고 막걸리먹으러가셔도 한끼충분 안주엄청나온답니다 한끼굶고가세요진심 이상 전주 사람이본 전주 입니다 도움되셨길 처음써보는 답변이라 쓰는 요령이부족했지만 좋은 여행 되시길 바랍니다 
전주여행	265	 전주  2박3일  여행  코스 부탁드립니다 ㅠㅠ	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=274413709&qb=7KCE7KO87Jes7ZaJ&enc=utf8	이번에 5월 22일 부터 24일 까지 전주 여행 을 가려고 합니다 여자친구랑 가려고 하는데요 어떻게 가야 좋을지 아무리 생각을 해도 답이 나오지 않더라구요 길거리 음식 좋아하고요 사진찍는것도 좋아하고요 관광지있으면 더 좋고요 	 전주  2박3일  여행  코스 부탁드립니다 ㅠㅠ 이번에 5월 22일 부터 24일 까지 전주 여행 을 가려고 합니다 여자친구랑 가려고 하는데요 어떻게 가야 좋을지 아무리 생각을 해도 답이 나오지 않더라구요 길거리 음식 좋아하고요 사진찍는것도 좋아하고요 관광지있으면 더 좋고요 
전주여행	266	 전주 여행 코스 or 전주술집 괜찮은곳요 ....???	https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70601&docId=266913688&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주여행 코스 웬만큼은 알아봣는데여 저녁에 전주술집에서 한잔 할려고 하는데 괜찮은곳 좀 추천바랍니다 막걸리야 거기서 거지지만 안주가 좀 푸짐하고 맛있는곳 있음 알려주세요 감사합니다 참고로 숙소는 아중로인데 그 일대 	 전주 여행 코스 or 전주술집 괜찮은곳요 ....???  전주여행 코스 웬만큼은 알아봣는데여 저녁에 전주술집에서 한잔 할려고 하는데 괜찮은곳 좀 추천바랍니다 막걸리야 거기서 거지지만 안주가 좀 푸짐하고 맛있는곳 있음 알려주세요 감사합니다 참고로 숙소는 아중로인데 그 일대 
전주여행	267	 전주 여행 (1박2일)	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=120643554&qb=7KCE7KO87Jes7ZaJ&enc=utf8	안녕하세요 12월초에 애인이랑 1박2일로 전주 로 여행 을 갈려고 하는데 전주 쪽으로는 여행 한번 제대로 가본적이 없어서 추천좀 대구에서 출발이고 대중교통이 아니라 차를 몰고 갈 예정입니다 1 질문 첫날은 야경이랑 경치좋은 	 전주 여행 (1박2일) 안녕하세요 12월초에 애인이랑 1박2일로 전주 로 여행 을 갈려고 하는데 전주 쪽으로는 여행 한번 제대로 가본적이 없어서 추천좀 대구에서 출발이고 대중교통이 아니라 차를 몰고 갈 예정입니다 1 질문 첫날은 야경이랑 경치좋은 
전주여행	268	여자친구랑  전주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=477866865&qb=7KCE7KO87Jes7ZaJ&enc=utf8	여자친구랑 전주 를 갈 예정인데 한옥에서 잘까요 호텔에서 잘까요 그 지역마다 유명한게 있자나요 예를 들어 서울은 롯데타워 남산타워등 이런식으로요 전주 가면 한옥에서 많이들 	여자친구랑  전주여행  여자친구랑 전주 를 갈 예정인데 한옥에서 잘까요 호텔에서 잘까요 그 지역마다 유명한게 있자나요 예를 들어 서울은 롯데타워 남산타워등 이런식으로요 전주 가면 한옥에서 많이들 
전주여행	269	 전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=287989160&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 요즘 객리단길에 많 생겼습니다 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 감사합니다 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 정보는 네임카드 타고오세요 	 전주 여행   요즘 객리단길에 많 생겼습니다 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 감사합니다 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 정보는 네임카드 타고오세요 
전주여행	270	 전주 여행  가려고 하는데요	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=1213050212&docId=315147816&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주 에 여행 을 가고 싶습니다 근데 전라도에는 사기꾼이랑 범죄자가 많다는 말을 들어서 좀 가기 무섭습니다 처음에는 잘해주다가 나중에 뒤통수쳐서 속옷까지 다 뺏어먹는 인간들이라고 전국적으로 전라도 인간들이 소문이 나서요 	 전주 여행  가려고 하는데요  전주 에 여행 을 가고 싶습니다 근데 전라도에는 사기꾼이랑 범죄자가 많다는 말을 들어서 좀 가기 무섭습니다 처음에는 잘해주다가 나중에 뒤통수쳐서 속옷까지 다 뺏어먹는 인간들이라고 전국적으로 전라도 인간들이 소문이 나서요 
전주여행	271	급해요ㅜㅠㅠ  전주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=271459085&qb=7KCE7KO87Jes7ZaJ&enc=utf8	내일 칭구랑 전주여행 가는데 사복입고 갈지 교복입고 갈지 너무 고민돼요 교복이요 주말에 가셔도 교복입고 한번 다녀오세용 날씨가 너무 춥겠지만 제 개인적인 생각으로는 교복입고가서 사진 많이찍고 학창시절 좋은 사진 많이 	급해요ㅜㅠㅠ  전주여행  내일 칭구랑 전주여행 가는데 사복입고 갈지 교복입고 갈지 너무 고민돼요 교복이요 주말에 가셔도 교복입고 한번 다녀오세용 날씨가 너무 춥겠지만 제 개인적인 생각으로는 교복입고가서 사진 많이찍고 학창시절 좋은 사진 많이 
전주여행	272	1박당일치기  전주여행  추천지좀 부탁합니다.	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=195153360&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 D 전주외곽 완주 상관 편백나무숲 공기마을 소양 오스갤러리 몽펠리에 송광사 우선순위대로 써봤습니다 보통 1일로 전주여행 오시면 A에서 끝나시더라구요 전주에 둘러볼 곳 많으니 오래 묵으시며 좋은 여행하시기 바랍니다 	1박당일치기  전주여행  추천지좀 부탁합니다.  D 전주외곽 완주 상관 편백나무숲 공기마을 소양 오스갤러리 몽펠리에 송광사 우선순위대로 써봤습니다 보통 1일로 전주여행 오시면 A에서 끝나시더라구요 전주에 둘러볼 곳 많으니 오래 묵으시며 좋은 여행하시기 바랍니다 
전주여행	273	친구들이랑  전주여행 	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=462654537&qb=7KCE7KO87Jes7ZaJ&enc=utf8	안녕하세용 저희는 중3 학생들 이고 이번에 처음으로 넷이서 여행 을 가는데 전주 를 가게 되었어용 동탄역에서 srt 또는 ktx를 타고 전주 를 가보려 하는데 당일치기라 짧은 시간 동안 재밌는 경험을 하고 샆은데 혹시 전주 유명한 명소가 	친구들이랑  전주여행  안녕하세용 저희는 중3 학생들 이고 이번에 처음으로 넷이서 여행 을 가는데 전주 를 가게 되었어용 동탄역에서 srt 또는 ktx를 타고 전주 를 가보려 하는데 당일치기라 짧은 시간 동안 재밌는 경험을 하고 샆은데 혹시 전주 유명한 명소가 
전주여행	274	 전주여행  2박3일 코스문의좀부탁드릴게요 ㅎ	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=185362211&qb=7KCE7KO87Jes7ZaJ&enc=utf8	안녕하세요 요번에는 전주 로 2박 3일 여행 가려하는데요 아직 대학생이라 차가 없어서 대중교통을 이용하려구해요 전주 에는 어떤게 유명하고 또 한 사진찍어도 이쁘게 찍히는 곳도 궁금하구요 담양죽녹원 거기도 가보고싶구요 	 전주여행  2박3일 코스문의좀부탁드릴게요 ㅎ 안녕하세요 요번에는 전주 로 2박 3일 여행 가려하는데요 아직 대학생이라 차가 없어서 대중교통을 이용하려구해요 전주 에는 어떤게 유명하고 또 한 사진찍어도 이쁘게 찍히는 곳도 궁금하구요 담양죽녹원 거기도 가보고싶구요 
전주여행	275	 전주 여행  질문	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=225445222&qb=7KCE7KO87Jes7ZaJ&enc=utf8	제가 전주 여행 을 하려고 하는데 인천 주안에서 출발해서 버스나 기차 타고 가면 비용이 얼마 정도 드나요 그리고 여행지도 관광안내소 나와 있으면 올려주세요 또 여행지 먹거리나 볼거리도요 기차타고 가실거라면 주안에서 	 전주 여행  질문 제가 전주 여행 을 하려고 하는데 인천 주안에서 출발해서 버스나 기차 타고 가면 비용이 얼마 정도 드나요 그리고 여행지도 관광안내소 나와 있으면 올려주세요 또 여행지 먹거리나 볼거리도요 기차타고 가실거라면 주안에서 
전주여행	276	 전주 여행 코스 추천	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=306442676&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 구경하시면되세요 전주여행 코스 전주맛집 자세한 정보는 https blog naver com sjh920519 전주캐릭터 전주여행 할땐 전주달봉이입니다 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 	 전주 여행 코스 추천  구경하시면되세요 전주여행 코스 전주맛집 자세한 정보는 https blog naver com sjh920519 전주캐릭터 전주여행 할땐 전주달봉이입니다 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 
전주여행	277	 전주  여수 여행 코스좀	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=229906685&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 저는 작년 이맘때쯤 전주여행 다녀왔는데 정말 좋더라구요 맛있는것도 많고 제가 전주여행 갈때 추천받았던 1박2일 전주여행 코스 알려드릴게요 남문시장 경기전 전동성당 한옥마을 오목대 벽화마을 이 순서대로 가면 경로도 	 전주  여수 여행 코스좀  저는 작년 이맘때쯤 전주여행 다녀왔는데 정말 좋더라구요 맛있는것도 많고 제가 전주여행 갈때 추천받았던 1박2일 전주여행 코스 알려드릴게요 남문시장 경기전 전동성당 한옥마을 오목대 벽화마을 이 순서대로 가면 경로도 
전주여행	278	광명에서  전주여행 , 여수여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=169994470&qb=7KCE7KO87Jes7ZaJ&enc=utf8	광명에서 전주 와 여수를 가려하는데 전주 여수 중 어딜 먼저 가야 할까요 목요일밤에 가서 일요일밤으로 일정은 가셔서 ktx를 타시던지 아니면 버스정류장으로 가셔서 버스를 타고 올라가시면 될듯합니다 그럼 즐거운 여행 되세요 	광명에서  전주여행 , 여수여행 광명에서 전주 와 여수를 가려하는데 전주 여수 중 어딜 먼저 가야 할까요 목요일밤에 가서 일요일밤으로 일정은 가셔서 ktx를 타시던지 아니면 버스정류장으로 가셔서 버스를 타고 올라가시면 될듯합니다 그럼 즐거운 여행 되세요 
전주여행	279	창원에서  전주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=246166266&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 창원에서 전주여행 경비는 대략 1인당 10만원정도면 될것 같습니다 시외구간약 5시간 14 400원 이건 소요시간이 잘못된것 같아요 시외 창원종합버스터미널 전주시외버스공용터미널 출발 	창원에서  전주여행   창원에서 전주여행 경비는 대략 1인당 10만원정도면 될것 같습니다 시외구간약 5시간 14 400원 이건 소요시간이 잘못된것 같아요 시외 창원종합버스터미널 전주시외버스공용터미널 출발 
전주여행	280	 전주여행 갈때 버스가좋나요 자가용이좋나요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=203781940&qb=7KCE7KO87Jes7ZaJ&enc=utf8	제가 1박2일 전주여행 을 가게됬는데 전주안에서 대중교통이 편하면 차를 꼭 끌고 갈 필요는 없을거같은데 괜히 전주에 길거리음식 파는데 많구 조그만한 맛집들 많을텐데 주차할데가 없을까바요 주로 걸어다니는게 많은 전주에서 	 전주여행 갈때 버스가좋나요 자가용이좋나요 제가 1박2일 전주여행 을 가게됬는데 전주안에서 대중교통이 편하면 차를 꼭 끌고 갈 필요는 없을거같은데 괜히 전주에 길거리음식 파는데 많구 조그만한 맛집들 많을텐데 주차할데가 없을까바요 주로 걸어다니는게 많은 전주에서 
전주여행	281	대구-&gt; 전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=205044773&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 안녕하세요 전주 사는 청년입니다 전주 로 여행 오신다니 반갑습니다 환영하구요 일단 대구에서 오시는거면 터미널에서 내리셔서 근처에 택시가 주욱 서있습니다 택시타고 전동성당 가주세요 하시면 됩니다 요금은 5천원 	대구-&gt; 전주 여행   안녕하세요 전주 사는 청년입니다 전주 로 여행 오신다니 반갑습니다 환영하구요 일단 대구에서 오시는거면 터미널에서 내리셔서 근처에 택시가 주욱 서있습니다 택시타고 전동성당 가주세요 하시면 됩니다 요금은 5천원 
전주여행	282	 전주여행 가려고하는데 1박2일할거에요. 좋은장소없나요,.	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=246255429&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주여행 가려고하는데 1박2일할거에요 좋은장소없나요 엄마랑저랑둘이갈거에요 안녕하세요 곧 날씨도 풀리고 여행가기 딱 좋은 것 같아요 더군다나 어머님과 가신다니 정말 부럽네요 좋은 추억 많이 만드셨으면 좋겠습니다 	 전주여행 가려고하는데 1박2일할거에요. 좋은장소없나요,.  전주여행 가려고하는데 1박2일할거에요 좋은장소없나요 엄마랑저랑둘이갈거에요 안녕하세요 곧 날씨도 풀리고 여행가기 딱 좋은 것 같아요 더군다나 어머님과 가신다니 정말 부럽네요 좋은 추억 많이 만드셨으면 좋겠습니다 
전주여행	283	 전주여행  한복 대여	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=280686499&qb=7KCE7KO87Jes7ZaJ&enc=utf8	8월 중순에 친구들과 전주 여행 을 가려고 하는데요 전주 여행 에서 한복을 대여해서 입고 싶은데 찾아보니까 이렇게 위아래 다 화려한 어우동 같은 한복밖에 안 나오더라고요 제가 원하는 한복은 차분하고 전통에 가까운 	 전주여행  한복 대여 8월 중순에 친구들과 전주 여행 을 가려고 하는데요 전주 여행 에서 한복을 대여해서 입고 싶은데 찾아보니까 이렇게 위아래 다 화려한 어우동 같은 한복밖에 안 나오더라고요 제가 원하는 한복은 차분하고 전통에 가까운 
전주여행	284	 전주여행 코스 골라주세요！	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=263984158&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 처음 가는 거다보니깐 잘 모르겠네요 한옥마을 외에 전주여행 코스 정해주세요 기간은 1박2일정도 생각중인데 숙소도 좀 고민인데요 리조트나 호텔로 갈까 펜션으로 갈까 생각 중이거든요 모텔예약 이런 쪽 말고 	 전주여행 코스 골라주세요！  처음 가는 거다보니깐 잘 모르겠네요 한옥마을 외에 전주여행 코스 정해주세요 기간은 1박2일정도 생각중인데 숙소도 좀 고민인데요 리조트나 호텔로 갈까 펜션으로 갈까 생각 중이거든요 모텔예약 이런 쪽 말고 
전주여행	285	내일로  전주여행  질문이요!!!!	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=1213050203&docId=203046754&qb=7KCE7KO87Jes7ZaJ&enc=utf8	내일로 전주 여행 하려고 하는데 코스 짜는 것 좀 도와주세요 열두시 쯤 전주역 도착해서 저녁 7시까지는 다시 전주역에 도착해야 해요 한옥마을 자만 벽화마을 남부시장 청년몰 전주동물원 오목대 보려고 하는데 다 보는건 	내일로  전주여행  질문이요!!!! 내일로 전주 여행 하려고 하는데 코스 짜는 것 좀 도와주세요 열두시 쯤 전주역 도착해서 저녁 7시까지는 다시 전주역에 도착해야 해요 한옥마을 자만 벽화마을 남부시장 청년몰 전주동물원 오목대 보려고 하는데 다 보는건 
전주여행	286	 전주 여행  추천이요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=244199376&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 아이들과 구경할 수 있는 곳으로요 전주여행 코스로는 덕진공원 한옥마을 남부시장 오목대근처에 벽화마을이 있습니다 덕진공원은 밤에가면 좋은데 겨울에는 비추입니다 너무춥기만해요 날씨가선선할때 덕진공원은 	 전주 여행  추천이요  아이들과 구경할 수 있는 곳으로요 전주여행 코스로는 덕진공원 한옥마을 남부시장 오목대근처에 벽화마을이 있습니다 덕진공원은 밤에가면 좋은데 겨울에는 비추입니다 너무춥기만해요 날씨가선선할때 덕진공원은 
전주여행	287	 전주 여행  방법 고민되네요.	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=359385345&qb=7KCE7KO87Jes7ZaJ&enc=utf8	토 일 1박 2일로 전주 한옥마을 여행 계획하고 있는데요 서울에서 출발합니다 자차로 이용하느냐 기차를 타고 택시 또는 버스 도보로 하느냐 중 고민하고있습니다 어떤 방법이 좋을까요 전주 한옥마을에 방문하셔서 한옥마을 	 전주 여행  방법 고민되네요. 토 일 1박 2일로 전주 한옥마을 여행 계획하고 있는데요 서울에서 출발합니다 자차로 이용하느냐 기차를 타고 택시 또는 버스 도보로 하느냐 중 고민하고있습니다 어떤 방법이 좋을까요 전주 한옥마을에 방문하셔서 한옥마을 
전주여행	288	부산에서  전주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=206990814&qb=7KCE7KO87Jes7ZaJ&enc=utf8	부산에서 출발해서 당일치기 전주여행 코스쫌요 부산에서 전주 교통편은 아시죠 당일치기라면 한옥마을권내를 오시는것이라 판단됩니다 전주에 오시면 택시를 타시고 풍남문광장에서 내리세요 그러면 바로 풍남문 전동성당 	부산에서  전주여행  부산에서 출발해서 당일치기 전주여행 코스쫌요 부산에서 전주 교통편은 아시죠 당일치기라면 한옥마을권내를 오시는것이라 판단됩니다 전주에 오시면 택시를 타시고 풍남문광장에서 내리세요 그러면 바로 풍남문 전동성당 
전주여행	289	(내공100) 전주여행 코스	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=280659260&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주여행 코스좀 짤려고하는데 이번주일요일날 가는대요 점심에 삼백집에서 국밥먹고 이후부터 어떻게 짜야될지 몰르겠네요 추천좀해주세요 안녕하세요 달봉TV 달봉이의5882오빠빨리여행맛집정보입니다 한옥마을에오셧으면 	(내공100) 전주여행 코스  전주여행 코스좀 짤려고하는데 이번주일요일날 가는대요 점심에 삼백집에서 국밥먹고 이후부터 어떻게 짜야될지 몰르겠네요 추천좀해주세요 안녕하세요 달봉TV 달봉이의5882오빠빨리여행맛집정보입니다 한옥마을에오셧으면 
전주여행	290	전라도 여행 ( 전주 ,순천,여수)  여행 코스좀 도와주세요 ㅠㅠ	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=1212&docId=300382217&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 https blog naver com sjh920519 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 할땐 전주달봉이를 찾아주세요 	전라도 여행 ( 전주 ,순천,여수)  여행 코스좀 도와주세요 ㅠㅠ  https blog naver com sjh920519 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 할땐 전주달봉이를 찾아주세요 
전주여행	291	 전주여행 에 관하여!	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=1213050219&docId=169436572&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주 여행 을 가려고 합니다 당일 치기로 다녀오려고 하는데요 전주에 남부시장 벽화마을 한옥마을 경기전 성당 중에 제일 가볼 만한 곳이 어디인지 궁금합니다 혹시나 여기 말고 더 좋은 곳이 있으면 추천부탁드릴께요 고속버스 	 전주여행 에 관하여!  전주 여행 을 가려고 합니다 당일 치기로 다녀오려고 하는데요 전주에 남부시장 벽화마을 한옥마을 경기전 성당 중에 제일 가볼 만한 곳이 어디인지 궁금합니다 혹시나 여기 말고 더 좋은 곳이 있으면 추천부탁드릴께요 고속버스 
전주여행	292	 전주  1박 2일  여행  코스	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=298823988&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 힘들것네 부산 까지 3시간 30걸리자나요 전주여행 뭐 별거없죠 딱 내리면 1시쯤이니까 한옥마을가세요 뭐 한복을 대여하시든말든 마음대로고 한사람당 만원인가 했던것 같네요 그리고 돌아다니다 보면 그 근처에 전동성당 	 전주  1박 2일  여행  코스  힘들것네 부산 까지 3시간 30걸리자나요 전주여행 뭐 별거없죠 딱 내리면 1시쯤이니까 한옥마을가세요 뭐 한복을 대여하시든말든 마음대로고 한사람당 만원인가 했던것 같네요 그리고 돌아다니다 보면 그 근처에 전동성당 
전주여행	293	 전주 , 곡성 1박2일 수학 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=276737746&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주 같은경우는 아침식사도 가능한 풍남관광호텔 추천드립니다 전주에서 수학여행을 많이받고있습니다 현재 5월달에도 많은 수학여행팀이 왔구요 6 전주여행 관련 자세한사항은 네임카드타고오세용 정보보시고 	 전주 , 곡성 1박2일 수학 여행   전주 같은경우는 아침식사도 가능한 풍남관광호텔 추천드립니다 전주에서 수학여행을 많이받고있습니다 현재 5월달에도 많은 수학여행팀이 왔구요 6 전주여행 관련 자세한사항은 네임카드타고오세용 정보보시고 
전주여행	294	 전주 1박2일 여행 	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=279835914&qb=7KCE7KO87Jes7ZaJ&enc=utf8	여름휴가때 신랑이랑 1박2일로 전주여행 을 가고싶은데요 처음 가보는 지역이라 전혀 정보가 없어요 한옥마을 야시장 막걸리거리를 가고싶은데 코스 좀 짜주실분 계신가요 이외에도 추천해 주실만한 관광지도 부탁드립니다 	 전주 1박2일 여행  여름휴가때 신랑이랑 1박2일로 전주여행 을 가고싶은데요 처음 가보는 지역이라 전혀 정보가 없어요 한옥마을 야시장 막걸리거리를 가고싶은데 코스 좀 짜주실분 계신가요 이외에도 추천해 주실만한 관광지도 부탁드립니다 
전주여행	295	 전주 여행  추천지요	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=309236884&qb=7KCE7KO87Jes7ZaJ&enc=utf8	이번 추석에 부모님과 가족들과 전주여행 을 하려고 하는데요 부모님과 가볼만한곳 있을까요 우선 전주한옥마을은 가려고 하는데 그 외 가볼만한곳 추천 부탁 드릴게요 주변 맛집도 알려주시면 감사하겠습니다 가족분들과 	 전주 여행  추천지요 이번 추석에 부모님과 가족들과 전주여행 을 하려고 하는데요 부모님과 가볼만한곳 있을까요 우선 전주한옥마을은 가려고 하는데 그 외 가볼만한곳 추천 부탁 드릴게요 주변 맛집도 알려주시면 감사하겠습니다 가족분들과 
전주여행	296	 전주여행  문의	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=223294905&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주 로 어머님과 함께 여행 을 준비하고 계시는군요 아무쪼록 즐거운 추억 많이 만드세요 질문하신 전주 고속버스터미널에서 전주 한옥마을 가는 방법입니다 경로 전주 고속버스터미널 전주 한옥마을 교통편 버스 시간 	 전주여행  문의  전주 로 어머님과 함께 여행 을 준비하고 계시는군요 아무쪼록 즐거운 추억 많이 만드세요 질문하신 전주 고속버스터미널에서 전주 한옥마을 가는 방법입니다 경로 전주 고속버스터미널 전주 한옥마을 교통편 버스 시간 
